Timestamp,Data,Type
2.353194,0370#ff200080ff000028,Normal
2.353432,0440#ffa00000ff8c0900,Normal
2.353671,0545#d80f008a34003800,Normal
2.355532,02b0#150000078b,Normal
2.355733,0165#0de87f0000000b91,Normal
2.356418,04b0#0000000000000000,Normal
2.356644,0164#0008000000000e06,Normal
2.35712,0350#052074797b000053,Normal
2.359486,0587#0000000000000001,Normal
2.359698,04f2#00001038000000e8,Normal
2.359939,0316#0520be0a211a007f,Normal
2.360167,0329#85a77f8c112f0010,Normal
2.360406,0080#0017be0a201a216f,Normal
2.360648,0081#7f8460000000009f,Normal
2.360891,018f#0029210000450000,Normal
2.36098,0220#,Normal
2.361228,0220#ed03f80309004010,Normal
2.361467,0153#008010ff00ff20ae,Normal
2.361703,0220#ea03ff030c003d10,Normal
2.361939,0260#05210030ff935f34,Normal
2.362176,02a0#6200609ddb0cba02,Normal
2.362413,0370#ff200080ff0000ec,Normal
2.36266,0382#40fe0f0000000000,Normal
2.362897,043f#105060ff4b8c0900,Normal
2.363148,0440#fff00000ff900900,Normal
2.363386,0545#d80f008c33003700,Normal
2.365475,02b0#14000007ec,Normal
2.365685,0165#0de87f0000000c96,Normal
2.366308,00a0#4c76c60a00250002,Normal
2.366528,00a1#8086808027000000,Normal
2.366773,04b1#0001000000000001,Normal
2.367022,0164#0008000000000f07,Normal
2.369606,04f0#0000d20000ced204,Normal
2.369858,0316#0521ee0a211a007f,Normal
2.370104,018f#0029210000450000,Normal
2.370337,0260#05210030ff936302,Normal
2.370575,0080#0017ee0a211a2110,Normal
2.370818,0081#7f84600000000080,Normal
2.371049,02a0#0200609ddb0cba02,Normal
2.371291,0153#008010ff00ff30be,Normal
2.371541,01f1#0000000000000000,Normal
2.371778,0220#e803030409003a10,Normal
2.371863,02c0#,Normal
2.37213,02c0#3d00000000000000,Normal
2.372361,0329#85a77f8c112f0010,Normal
2.372601,0370#ff200080ff0000a0,Normal
2.372843,043f#105060ff4b8c0900,Normal
2.373089,0440#ff000000ff900900,Normal
2.373322,0545#d80f008c3b003b00,Normal
2.375525,02b0#15000007ed,Normal
2.375732,0165#0de87f0000000d97,Normal
2.376253,04b0#0000000000000000,Normal
2.376485,0164#0008000000000008,Normal
2.377194,0350#052084797b0000a3,Normal
2.379628,04f2#00001038000000e9,Normal
2.38,043f#105060ff4b900900,Normal
2.380237,0370#ff200080ff000064,Normal
2.380492,0316#0521ee0a211a007f,Normal
2.380719,018f#0029210000450000,Normal
2.380952,0080#0017ee0a211a2101,Normal
2.381198,0081#7f84600000000071,Normal
2.381435,0153#008010ff00ff40ce,Normal
2.381672,0220#ea03010409003810,Normal
2.38191,0260#05210030ff936311,Normal
2.382143,02a0#a200609ddb0cba02,Normal
2.382371,0329#85a77f8c112f0010,Normal
2.382623,0382#40fe0f0000000004,Normal
2.382865,0440#ff500000ff940900,Normal
2.382945,04b0#,Normal
2.383208,04b0#0000000000000000,Normal
2.383442,0545#d80f008c3c003c00,Normal
2.385522,02b0#15000007de,Normal
2.385732,0165#0de87f0000000e94,Normal
2.386159,04b1#0001000000000001,Normal
2.386393,0164#0008000000000109,Normal
2.38998,043f#105060ff4b940900,Normal
2.390189,02a0#c200609ddb0cba02,Normal
2.390421,0260#05210030ff936320,Normal
2.39066,0080#0017d80a211a2162,Normal
2.390914,0081#7f84600000000062,Normal
2.391141,0153#008010ff00ff50de,Normal
2.391381,018f#0029210000450000,Normal
2.391632,01f1#0000000000000000,Normal
2.391881,0220#ec03fe0309003610,Normal
2.392099,0316#0521d80a211a007f,Normal
2.392333,0329#d7a77f8c112f0010,Normal
2.392579,0370#ff200080ff000028,Normal
2.392821,0440#ffa00000ff980900,Normal
2.392905,04b1#,Normal
2.393164,04b1#0001000000000001,Normal
2.393402,04f0#0000d40000ced204,Normal
2.39364,0545#d80f008b3c003c00,Normal
2.393888,04f1#c016000000000000,Normal
2.394156,051a#0003000000000000,Normal
2.394414,0690#03000120a0000808,Normal
2.395446,05e4#000200,Normal
2.395664,0165#0de87f0000000f95,Normal
2.395846,02b0#16000007ff,Normal
2.396102,04b0#0000000000000000,Normal
2.396348,0164#000800000000020a,Normal
2.397137,0350#052094797b0000b3,Normal
2.3997,04f2#00002038000000ea,Normal
2.399934,0316#0521d80a211a007f,Normal
2.400175,0260#05210030ff93633f,Normal
2.400399,02a0#6200609ddb0cba02,Normal
2.400638,0080#0017d80a211a2153,Normal
2.400878,0081#7f84600000000053,Normal
2.401049,0120#00000000,Normal
2.401299,0153#008010ff00ff60ee,Normal
2.401535,018f#0029210000450000,Normal
2.401767,0220#ee03ff030c003c10,Normal
2.402001,0329#d7a77f8c112f0010,Normal
2.402242,0370#ff200080ff0000ec,Normal
2.402487,0382#40fe0f0000000008,Normal
2.402722,043f#105060ff4b940900,Normal
2.40297,0440#fff00000ff980900,Normal
2.403225,0517#0000000000000000,Normal
2.403455,0545#d80f008b3b003b00,Normal
2.403702,059b#00000000000000c4,Normal
2.403784,05a0#,Normal
2.404049,05a0#0000000000000000,Normal
2.405534,02b0#1500000730,Normal
2.405751,0165#0df87f000000008a,Normal
2.405995,04b1#0001000000000001,Normal
2.406246,0164#000800000000030b,Normal
2.409656,04f0#0000d60000ced204,Normal
2.409935,043f#105060ff4b940900,Normal
2.41018,0370#ff200080ff0000a0,Normal
2.410419,0440#ff000000ff940900,Normal
2.41067,0510#0000000000000000,Normal
2.410902,0316#0520d80a211a007f,Normal
2.411144,0153#008010ff00ff70fe,Normal
2.41138,0080#0017d80a201a2154,Normal
2.411624,0081#7f84600000000044,Normal
2.411868,018f#0029210000450000,Normal
2.412116,01f1#0000000000000000,Normal
2.412358,0220#f00300040c003f10,Normal
2.412595,0260#05210030ff936104,Normal
2.412829,02a0#0200609ddb0cba02,Normal
2.413059,0329#d7a77f8c112f0010,Normal
2.413293,0545#d80f008b2f003b00,Normal
2.413391,05a2#,Normal
2.413554,05a2#2500a501,Normal
2.415531,02b0#1400000731,Normal
2.415743,0165#0de87f000000019b,Normal
2.415985,04b0#0000000000000000,Normal
2.416239,0164#000800000000040c,Normal
2.417192,0350#0520a4797b000083,Normal
2.4196,04f2#00002038000000eb,Normal
2.419957,043f#105060ff4b940900,Normal
2.420197,0316#0520b80a201a007f,Normal
2.420425,0329#d7a77f8c112f0010,Normal
2.420663,0080#0017b80a201a2075,Normal
2.420902,0081#7f84600000000035,Normal
2.421144,0153#008010ff00ff800e,Normal
2.421384,018f#0029200000450000,Normal
2.421624,0220#f103fc030c004210,Normal
2.421864,0260#05200030ff936114,Normal
2.422096,02a0#a200609ddb0cba02,Normal
2.422333,0370#ff200080ff000064,Normal
2.42258,0382#40fe0f000000000c,Normal
2.422663,0153#,Normal
2.422918,0153#008010ff00ff800e,Normal
2.423162,0440#ff500000ff940900,Normal
2.423397,0545#d80f008b30003200,Normal
2.425532,02b0#1600000722,Normal
2.425746,0165#0de87f0000000298,Normal
2.425992,04b1#0001000000000001,Normal
2.42624,0164#000800000000050d,Normal
2.429577,04f0#0000d80000ced204,Normal
2.42996,043f#105060ff4b940900,Normal
2.430191,02a0#c200609ddb0cba02,Normal
2.430436,0260#05200030ff936123,Normal
2.430673,0080#0017c80a201a2056,Normal
2.430912,0081#7f84600000000026,Normal
2.431147,0153#008010ff00ff901e,Normal
2.431388,018f#0029200000450000,Normal
2.431635,01f1#0000000000000000,Normal
2.431872,0220#f003f70309004510,Normal
2.432113,0316#0520c80a201a007f,Normal
2.432345,0329#d7a77f8c112f0010,Normal
2.432584,0370#ff200080ff000028,Normal
2.432844,0440#ffa00000ff940900,Normal
2.433067,0545#d80f008a30003200,Normal
2.433147,0164#,Normal
2.433405,0164#000800000000050d,Normal
2.43549,05f0#0000,Normal
2.435703,0165#0df87f0000000389,Normal
2.435883,02b0#1500000703,Normal
2.436144,02c0#3d00000000000000,Normal
2.43639,04b0#0000000000000000,Normal
2.436639,0164#000800000000060e,Normal
2.437113,0350#0520b4797b000093,Normal
2.439915,0316#0520c80a201a007f,Normal
2.440116,0260#05200030ff936132,Normal
2.440347,02a0#6200609ddb0cba02,Normal
2.44059,0080#0017c80a201a2047,Normal
2.440836,0081#7f84600000000017,Normal
2.441076,0153#008010ff00ffa02e,Normal
2.441315,018f#0029200000450000,Normal
2.441545,0220#ef03f9030c004510,Normal
2.441774,0329#d7a77f8c112f0010,Normal
2.442023,0370#ff200080ff0000ec,Normal
2.442268,0382#40fe0f0000000000,Normal
2.442504,043f#105060ff4b940900,Normal
2.442752,0440#fff00000ff980900,Normal
2.442999,04f2#00002038000000ec,Normal
2.443224,0545#d80f008b2f003100,Normal
2.443315,01f1#,Normal
2.443579,01f1#0000000000000000,Normal
2.445484,02b0#1600000744,Normal
2.445697,0165#0de87f000000049e,Normal
2.445937,04b1#0001000000000001,Normal
2.446191,0164#000800000000070f,Normal
2.449581,04f0#0000da0000ced204,Normal
2.449897,0316#0520c80a201a007f,Normal
2.450136,0260#05200030ff936105,Normal
2.450372,018f#0029200000450000,Normal
2.450615,0080#0017c80a201a2038,Normal
2.450857,0081#7f84600000000008,Normal
2.451091,0110#e03c300900000000,Normal
2.45133,0153#008010ff00ffb03e,Normal
2.451586,01f1#0000000000000000,Normal
2.451822,0220#ed03020409004510,Normal
2.452056,02a0#0200609ddb0cba02,Normal
2.452291,0329#0fa77f8c112f0010,Normal
2.452531,0370#ff200080ff0000a0,Normal
2.452771,043f#105060ff4b940900,Normal
2.453014,0440#ff000000ff980900,Normal
2.453244,0545#d80f008a2f003100,Normal
2.453645,0220#,Normal
2.453888,0220#ed03020409004510,Normal
2.455655,04b0#0000000000000000,Normal
2.455826,0164#0008000000000800,Normal
2.456066,0165#0de87f000000059f,Normal
2.456249,02b0#1500000765,Normal
2.457184,0350#0520c4797b0000e3,Normal
2.459489,0587#0000000000000002,Normal
2.459702,04f2#00002038000000ed,Normal
2.459945,043f#105060ff4b940900,Normal
2.460182,0316#0521dc0a211a007f,Normal
2.460422,0329#0fa77f8c112f0010,Normal
2.46059,0050#00820000,Normal
2.460829,0080#0017dc0a211a21b9,Normal
2.461068,0081#7f846000000000f9,Normal
2.461308,0153#008010ff00ffc04e,Normal
2.461562,018f#0029210000450000,Normal
2.461788,0220#ec0305040c004510,Normal
2.46203,0260#05210030ff935f16,Normal
2.462266,02a0#a200609ddb0cba02,Normal
2.462507,0370#ff200080ff000064,Normal
2.46275,0382#40fe0f0000000004,Normal
2.462997,0440#ff500000ff980900,Normal
2.463234,0545#d80f008c37003800,Normal
2.463953,02c0#,Normal
2.464208,02c0#3d00000000000000,Normal
2.465516,04b1#0001000000000001,Normal
2.465744,0164#0008000000000901,Normal
2.465972,0165#0de87f000000069c,Normal
2.466211,00a0#4d76c80a00260002,Normal
2.466387,02b0#1400000746,Normal
2.466627,00a1#8086808029000000,Normal
2.469639,04f0#0000dc0000ced204,Normal
2.469966,043f#105060ff4b940900,Normal
2.470201,02a0#c200609ddb0cba02,Normal
2.470444,0153#008010ff00ffd05e,Normal
2.470689,0018#2800017001002010,Normal
2.470932,0080#0017c80a211a21fa,Normal
2.47117,0081#7f846000000000ea,Normal
2.471413,018f#0029210000450000,Normal
2.471668,01f1#0000000000000000,Normal
2.471903,0220#ee03010409004410,Normal
2.47214,0260#05210030ff935f25,Normal
2.472371,0316#0521c80a211a007f,Normal
2.472612,0329#0fa77f8c112f0010,Normal
2.472857,0370#ff200080ff000028,Normal
2.473093,0440#ffa00000ff980900,Normal
2.473333,0545#d80f008c37003800,Normal
2.474239,04b0#,Normal
2.474489,04b0#0000000000000000,Normal
2.475438,04b0#0000000000000000,Normal
2.475661,0164#0008000000000a02,Normal
2.475895,0165#0de87f000000079d,Normal
2.476075,02b0#1600000777,Normal
2.477154,0350#0520d4797b0000f3,Normal
2.479625,04f2#00002038000000ee,Normal
2.479872,0316#0521c80a211a007f,Normal
2.480107,0260#05210030ff935f34,Normal
2.480349,02a0#6200609ddb0cba02,Normal
2.480573,0080#0017c80a211a21eb,Normal
2.480817,0081#7f846000000000db,Normal
2.481058,0153#008010ff00ffe06e,Normal
2.481302,018f#0029210000450000,Normal
2.481542,0220#f003000409004110,Normal
2.481781,0329#0fa77f8c112f0010,Normal
2.48202,0370#ff200080ff0000ec,Normal
2.482269,0382#40fe0f0000000008,Normal
2.482508,043f#105060ff4b980900,Normal
2.48275,0440#fff00000ff9c0900,Normal
2.482986,0545#d80f008b38003900,Normal
2.484546,04b1#,Normal
2.484797,04b1#0001000000000001,Normal
2.485342,04b1#0001000000000001,Normal
2.485613,0164#0008000000000b03,Normal
2.485804,0165#0de87f0000000892,Normal
2.48599,02b0#1600000788,Normal
2.489952,0316#0521c80a211a007f,Normal
2.490157,0260#05210030ff935f07,Normal
2.490394,0153#008010ff00ff008e,Normal
2.49064,0080#0017c80a211a21dc,Normal
2.490872,0081#7f846000000000cc,Normal
2.491119,018f#0029210000450000,Normal
2.49137,01f1#0000000000000000,Normal
2.491619,0220#f00304040c003e10,Normal
2.491851,02a0#0200609ddb0cba02,Normal
2.492085,0329#0fa77f8c112f0010,Normal
2.492326,0370#ff200080ff0000a0,Normal
2.492569,043f#105060ff4b980900,Normal
2.492813,0440#ff000000ff9c0900,Normal
2.493058,04f0#0000de0000ced204,Normal
2.49329,0545#d80f008b38003900,Normal
2.493535,04f1#c016000000000000,Normal
2.493823,0690#03000120a0000c08,Normal
2.494823,05a0#,Normal
2.495079,05a0#0000000000000000,Normal
2.495321,04b0#0000000000000000,Normal
2.495618,0164#0008000000000c04,Normal
2.495803,0165#0de87f0000000993,Normal
2.495987,02b0#1600000799,Normal
2.496134,05e4#000200,Normal
2.497138,0350#0520e4797b0000c3,Normal
2.499676,04f2#00003038000000ef,Normal
2.499985,043f#105060ff4b940900,Normal
2.500226,0153#008010ff00ff109e,Normal
2.500463,0220#f003030409003b10,Normal
2.500699,0316#0520a60a211a007f,Normal
2.500932,0080#0017a60a201a211d,Normal
2.501176,0081#7f846000000000bd,Normal
2.50142,018f#0029210000450000,Normal
2.501656,0260#05210030ff935d18,Normal
2.501885,02a0#a200609ddb0cba02,Normal
2.502119,0329#0fa77f8c112f0010,Normal
2.502369,0370#ff200080ff000064,Normal
2.50261,0382#40fe0f000000000c,Normal
2.502852,0440#ff500000ff940900,Normal
2.503086,0545#d80f008a31003500,Normal
2.503333,059b#0000000000000088,Normal
2.505178,04b1#0001000000000001,Normal
2.505404,0164#0008000000000d05,Normal
2.505655,0165#0ee87f0000000a93,Normal
2.505827,02b0#150000079a,Normal
2.505915,05a2#,Normal
2.506087,05a2#2500a501,Normal
2.509609,04f0#0000e00000ced204,Normal
2.509966,043f#105060ff4b900900,Normal
2.510205,0153#008010ff00ff20ae,Normal
2.510455,01f1#0000000000000000,Normal
2.510689,0220#f003fd0309003910,Normal
2.510927,0080#0017a60a201a210e,Normal
2.511167,0081#7f846000000000ae,Normal
2.511408,018f#0029210000450000,Normal
2.511645,0260#05210030ff935d27,Normal
2.511885,02a0#c200609ddb0cba02,Normal
2.512123,0316#0520a60a211a007f,Normal
2.512352,0329#40a77f8c112f0010,Normal
2.512593,0370#ff200080ff000028,Normal
2.512837,0440#ffa00000ff900900,Normal
2.513092,0510#0000000000000000,Normal
2.513322,0545#d80f008a31003500,Normal
2.515106,04b0#0000000000000000,Normal
2.51533,0164#0008000000000e06,Normal
2.515529,02b0#16000007bb,Normal
2.515632,0153#,Normal
2.515868,0153#008010ff00ff20ae,Normal
2.516113,0165#0ef87f0000000b82,Normal
2.51724,0350#0520f4797b0000d3,Normal
2.519629,04f2#00003038000000f0,Normal
2.519874,0316#0520b20a211a007f,Normal
2.520112,0153#008010ff00ff30be,Normal
2.520362,0220#f003f80309003610,Normal
2.520584,0080#0017b20a201a212f,Normal
2.520824,0081#7f8460000000009f,Normal
2.521074,018f#0029210000450000,Normal
2.52131,0260#05210030ff935d36,Normal
2.521542,02a0#6200609ddb0cba02,Normal
2.521771,0329#40a77f8c112f0010,Normal
2.522011,0370#ff200080ff0000ec,Normal
2.52226,0382#40fe0f0000000000,Normal
2.522503,043f#105060ff4b900900,Normal
2.522746,0440#fff00000ff900900,Normal
2.52298,0545#d80f008a32003600,Normal
2.525024,04b1#0001000000000001,Normal
2.525245,0164#0008000000000f07,Normal
2.5255,02b0#15000007fc,Normal
2.525721,0165#0ee87f0000000c95,Normal
2.526048,0164#,Normal
2.526301,0164#0008000000000f07,Normal
2.529576,04f0#0000e20000ced204,Normal
2.529879,0316#0520b20a211a007f,Normal
2.530115,0153#008010ff00ff40ce,Normal
2.530363,018f#0029210000450000,Normal
2.530595,0080#0017b20a201a2110,Normal
2.530839,0081#7f84600000000080,Normal
2.531084,01f1#0000000000000000,Normal
2.531319,0220#ee03fd030c003510,Normal
2.531556,0260#05210030ff935d09,Normal
2.531798,02a0#0200609ddb0cba02,Normal
2.532028,0329#40a77f8c112f0010,Normal
2.532267,0370#ff200080ff0000a0,Normal
2.532502,043f#105060ff4b8c0900,Normal
2.532751,0440#ff000000ff8c0900,Normal
2.532981,0545#d80f008a32003600,Normal
2.534952,04b0#0000000000000000,Normal
2.535175,0164#0008000000000008,Normal
2.535643,02c0#3d00000000000000,Normal
2.535819,0165#0df87f0000000d87,Normal
2.536004,02b0#16000007dd,Normal
2.536407,01f1#,Normal
2.536662,01f1#0000000000000000,Normal
2.537179,0350#052004797b000023,Normal
2.537416,0042#ff00ffff00000000,Normal
2.537666,0043#0100000000000000,Normal
2.537916,0044#000000ff6f000000,Normal
2.539893,0153#008010ff00ff50de,Normal
2.540101,0220#ed03040409003510,Normal
2.54034,0370#ff200080ff000064,Normal
2.540583,043f#105060ff4b8c0900,Normal
2.540833,0440#ff500000ff900900,Normal
2.541064,0316#0521b20a211a007f,Normal
2.541294,0329#40a77f8c112f0010,Normal
2.541537,018f#0029210000450000,Normal
2.541771,0080#0017b20a211a21f1,Normal
2.542019,0081#7f84600000000071,Normal
2.542253,0260#05210030ff936113,Normal
2.542486,02a0#a200609ddb0cba02,Normal
2.542727,0382#40fe0f0000000004,Normal
2.542968,04f2#00003038000000f1,Normal
2.543207,0545#d80f008c3a003500,Normal
2.544861,04b1#0001000000000001,Normal
2.545085,0164#0008000000000109,Normal
2.545501,02b0#16000007ee,Normal
2.545719,0165#0ee87f0000000e97,Normal
2.546724,0220#,Normal
2.546951,0220#ed03040409003510,Normal
2.549551,04f0#0000e40000ced204,Normal
2.549774,0153#008010ff00ff60ee,Normal
2.550022,01f1#0000000000000000,Normal
2.550266,0220#ec03040409003510,Normal
2.550506,0110#e03c300900000000,Normal
2.55074,0080#0017d00a211a21e2,Normal
2.550983,0081#7f84600000000062,Normal
2.551225,018f#0029210000450000,Normal
2.551457,0260#05210030ff936122,Normal
2.551694,02a0#c200609ddb0cba02,Normal
2.551925,0316#0521d00a211a007f,Normal
2.55216,0329#40a77f8c112f0010,Normal
2.552403,0370#ff200080ff000028,Normal
2.552647,043f#105060ff4b900900,Normal
2.55289,0440#ffa00000ff940900,Normal
2.553124,0545#d80f008c3a003b00,Normal
2.554785,04b0#0000000000000000,Normal
2.555014,0164#000800000000020a,Normal
2.555557,02b0#16000007ff,Normal
2.555781,0165#0ee87f0000000f96,Normal
2.557132,0350#052014797b000033,Normal
2.557195,02c0#,Normal
2.55747,02c0#3d00000000000000,Normal
2.559488,0587#0000000000000003,Normal
2.5597,0153#008010ff00ff70fe,Normal
2.559935,0220#ec03fe030c003910,Normal
2.560174,0316#0521ba0a211a007f,Normal
2.56041,0080#0017ba0a211a2153,Normal
2.560653,0081#7f84600000000053,Normal
2.560895,018f#0029210000450000,Normal
2.561129,0260#05210030ff936131,Normal
2.561355,02a0#6200609ddb0cba02,Normal
2.561592,0329#40a77f8c112f0010,Normal
2.561831,0370#ff200080ff0000ec,Normal
2.562075,0382#40fe0f0000000008,Normal
2.562322,043f#105060ff4b900900,Normal
2.562564,0440#fff00000ff900900,Normal
2.562806,04f2#00003038000000f2,Normal
2.563044,0545#d80f008c3b003c00,Normal
2.564694,04b1#0001000000000001,Normal
2.564931,0164#000800000000030b,Normal
2.565278,00a0#4d76c80a00260002,Normal
2.565511,00a1#8086808028000000,Normal
2.565745,0165#0de87f000000009a,Normal
2.565927,02b0#1500000730,Normal
2.567318,04b0#,Normal
2.567558,04b0#0000000000000000,Normal
2.56957,04f0#0000e60000ced204,Normal
2.569784,0153#008010ff00ff800e,Normal
2.570033,01f1#0000000000000000,Normal
2.570278,0220#ed03fc0309003f10,Normal
2.570515,0080#0017ba0a211a2144,Normal
2.570762,0081#7f84600000000044,Normal
2.571,018f#0029210000450000,Normal
2.571231,0260#05210030ff936104,Normal
2.571467,02a0#0200609ddb0cba02,Normal
2.571703,0316#0521ba0a211a007f,Normal
2.571935,0329#85a77f8c112f0010,Normal
2.572179,0370#ff200080ff0000a0,Normal
2.572415,043f#105060ff4b8c0900,Normal
2.572659,0440#ff000000ff8c0900,Normal
2.5729,0545#d818008c3b003c00,Normal
2.574627,04b0#0000000000000000,Normal
2.574854,0164#000800000000040c,Normal
2.575522,02b0#1500000721,Normal
2.575736,0165#0ee87f0000000198,Normal
2.577216,0350#052024797b000003,Normal
2.577665,04b1#,Normal
2.577924,04b1#0001000000000001,Normal
2.579559,0153#008010ff00ff901e,Normal
2.579771,0220#ee03000409004210,Normal
2.580014,04f2#00003038000000f3,Normal
2.580254,02a0#a200609ddb0cba02,Normal
2.580488,0316#0521ba0a211a007f,Normal
2.580718,0080#0017ba0a211a2135,Normal
2.580961,0081#7f84600000000035,Normal
2.581203,018f#0029210000450000,Normal
2.581436,0260#05210030ff936113,Normal
2.581669,0329#85a77f8c112f0010,Normal
2.581912,0370#ff200080ff000064,Normal
2.582152,0382#40fe0f000000000c,Normal
2.582387,043f#105060ff4b880900,Normal
2.582636,0440#ff500000ff880900,Normal
2.582879,0545#d818008b3a003b00,Normal
2.584533,04b1#0001000000000001,Normal
2.584755,0164#000800000000050d,Normal
2.585487,02b0#1600000722,Normal
2.585702,0165#0ee87f000000029b,Normal
2.587967,05a0#,Normal
2.588211,05a0#0000000000000000,Normal
2.589466,0153#008010ff00ffa02e,Normal
2.589694,01f1#0000000000000000,Normal
2.589932,0220#ef0302040c004210,Normal
2.590177,02a0#c200609ddb0cba02,Normal
2.590404,0260#05230030ff93672a,Normal
2.590642,0080#00177e0a231a23e6,Normal
2.590886,0081#7f84600000000026,Normal
2.591119,018f#0029230000450000,Normal
2.591356,0316#05237e0a231a007f,Normal
2.591591,0329#85a77f8c112f0010,Normal
2.591833,0370#ff200080ff000028,Normal
2.592076,043f#105060ff4b840900,Normal
2.592315,0440#ffa00000ff800900,Normal
2.59255,04f0#0000e80000ced204,Normal
2.592791,0545#d818008b4a004a00,Normal
2.593034,04f1#c016000000000000,Normal
2.593305,051a#0003000000000000,Normal
2.593586,0690#03000120a0001008,Normal
2.594452,04b0#0000000000000000,Normal
2.594682,0164#000800000000060e,Normal
2.595432,05e4#000200,Normal
2.595662,0165#0ee87f000000039a,Normal
2.595838,02b0#1400000713,Normal
2.597152,0350#052034797b000013,Normal
2.598256,05a2#,Normal
2.598413,05a2#2500a501,Normal
2.599399,0153#008010ff00ffb03e,Normal
2.599613,0220#ee03fc0309004210,Normal
2.599857,04f2#00004038000000f4,Normal
2.600092,0370#ff200080ff0000ec,Normal
2.600335,0316#05237e0a231a007f,Normal
2.600498,0120#00000000,Normal
2.600736,0080#00177e0a231a23d7,Normal
2.600976,0081#7f84600000000017,Normal
2.60122,018f#0029230000450000,Normal
2.601454,0260#05230030ff936739,Normal
2.601683,02a0#6200609ddb0cba02,Normal
2.601914,0329#85a77f8c112f0010,Normal
2.602161,0382#40fe0f0000000000,Normal
2.602406,043f#105060ff4b800900,Normal
2.602655,0440#fff00000ff7c0900,Normal
2.602902,0517#0000000000000000,Normal
2.603131,0545#d818008a4b004b00,Normal
2.60338,059b#000000000000004c,Normal
2.604365,04b1#0001000000000001,Normal
2.604594,0164#000800000000070f,Normal
2.605529,02b0#1400000764,Normal
2.60574,0165#0ee87f000000049d,Normal
2.608545,0153#,Normal
2.60878,0153#008010ff00ffb03e,Normal
2.609292,0153#008010ff00ffc04e,Normal
2.609544,01f1#0000000000000000,Normal
2.609778,0220#ed03f9030c004110,Normal
2.61002,02a0#0200609ddb0cba02,Normal
2.610247,0260#05230030ff93670c,Normal
2.610484,0080#00178a0a231a23f8,Normal
2.610725,0081#7f84600000000008,Normal
2.610966,018f#0029230000450000,Normal
2.611199,0316#05238a0a231a007f,Normal
2.61143,0329#85a77f8c112f0010,Normal
2.611674,0370#ff200080ff0000a0,Normal
2.611915,043f#105060ff4b7c0900,Normal
2.612161,0440#ff000000ff780900,Normal
2.612399,04f0#0000ea0000ced204,Normal
2.612649,0510#0000000000000000,Normal
2.612883,0545#d818008a4b004b00,Normal
2.614293,04b0#0000000000000000,Normal
2.614522,0164#0008000000000800,Normal
2.61544,02b0#1600000755,Normal
2.615659,0165#0ee87f000000059c,Normal
2.617155,0350#052044797b000063,Normal
2.618819,0164#,Normal
2.619065,0164#0008000000000800,Normal
2.619304,0153#008010ff00ffd05e,Normal
2.619546,0220#ec03fd0309003e10,Normal
2.619798,04f2#00004038000000f5,Normal
2.620035,0370#ff200080ff000064,Normal
2.62027,0316#05238a0a231a007f,Normal
2.620498,0260#05230030ff93671b,Normal
2.620733,0080#00178a0a231a23e9,Normal
2.62098,0081#7f846000000000f9,Normal
2.621217,018f#0029230000450000,Normal
2.62145,02a0#a200609ddb0cba02,Normal
2.621682,0329#85a77f8c112f0010,Normal
2.621934,0382#40fe0f0000000004,Normal
2.622174,043f#105060ff4b7c0900,Normal
2.622416,0440#ff500000ff7c0900,Normal
2.62265,0545#d818008b4a004a00,Normal
2.624207,04b1#0001000000000001,Normal
2.624431,0164#0008000000000901,Normal
2.625495,02b0#1500000756,Normal
2.625703,0165#0de87f000000069c,Normal
2.629136,0153#008010ff00ffe06e,Normal
2.629368,01f1#0000000000000000,Normal
2.62946,01f1#,Normal
2.629707,0220#eb0304040c003b10,Normal
2.62996,01f1#0000000000000000,Normal
2.630212,0370#ff200080ff000028,Normal
2.630447,043f#105060ff4b780900,Normal
2.630688,0440#ffa00000ff780900,Normal
2.630919,0316#0522b60a221a007f,Normal
2.631153,0329#d7a77f8c112f0010,Normal
2.63139,018f#0029220000450000,Normal
2.631624,0080#0017b60a221a220a,Normal
2.631862,0081#7f846000000000ea,Normal
2.6321,0260#05220030ff93652d,Normal
2.632339,02a0#c200609ddb0cba02,Normal
2.632577,04f0#0000ec0000ced204,Normal
2.632813,0545#d818008c42004200,Normal
2.634127,04b0#0000000000000000,Normal
2.634351,0164#0008000000000a02,Normal
2.63554,02c0#3d00000000000000,Normal
2.635749,0165#0ee87f000000079e,Normal
2.635931,02b0#1500000747,Normal
2.636068,05f0#0000,Normal
2.637154,0350#052054797b000073,Normal
2.639063,0153#008010ff00ff008e,Normal
2.639283,0220#ea0303040c003b10,Normal
2.639568,0220#,Normal
2.639815,0220#ea0303040c003b10,Normal
2.640045,0260#05220030ff93653c,Normal
2.64028,02a0#6200609ddb0cba02,Normal
2.64052,0080#0017b60a221a22fb,Normal
2.640758,0081#7f846000000000db,Normal
2.640992,018f#0029220000450000,Normal
2.641232,0316#0522b60a221a007f,Normal
2.641461,0329#d7a77f8c112f0010,Normal
2.641703,0370#ff200080ff0000ec,Normal
2.641949,0382#40fe0f0000000008,Normal
2.642198,043f#105060ff4b780900,Normal
2.64243,0440#fff00000ff780900,Normal
2.642672,04f2#00004038000000f6,Normal
2.642911,0545#d818008b43004300,Normal
2.644036,04b1#0001000000000001,Normal
2.644265,0164#0008000000000b03,Normal
2.645539,02b0#1600000788,Normal
2.645754,0165#0ef87f0000000881,Normal
2.648985,0153#008010ff00ff109e,Normal
